,text,intent
561,which airlines fly from toronto to san diego and have a stopover in denver,atis_airline
562,what are the coach fares from charlotte to la wednesday night,atis_airfare
563,could you tell me what the abbreviation us stands for,atis_abbreviation
564,could you give me a flight between pittsburgh and philadelphia,atis_flight
565,show me the flights from san diego to newark,atis_flight
566,can i have a list of all the thursday flights from baltimore to atlanta that leave after 1 pm,atis_flight
567,what is the latest flight from philadelphia to boston,atis_flight
568,what are the flights from baltimore to dallas on sunday afternoon,atis_flight
569,show me airlines with flights from pittsburgh to boston please,atis_airline
570,i'd like to know the earliest flight from boston to san francisco,atis_flight
571,list flights from philadelphia to dallas that stop in atlanta,atis_flight
572,show me one way flights from tampa to st. louis departing before 10 am,atis_flight
573,what ground transportation is available in denver,atis_ground_service
574,i need a thursday flight from pittsburgh to baltimore arriving in baltimore before 9 o'clock,atis_flight
575,what is the round trip fare on continental 1291 from dallas to san francisco and return,atis_airfare
576,show flights from denver into san francisco,atis_flight
577,i would like a flight from washington to boston flight 324 on august twentieth,atis_flight
578,i need a flight from pittsburgh to new york departing after 5 pm,atis_flight
579,i want a list of flights from pittsburgh to baltimore on thursday that arrive in baltimore before 10 am,atis_flight
580,what flights does delta have from dallas to denver after 5 o'clock,atis_flight
581,what is the earliest flight from boston to san francisco on november seventh,atis_flight
582,i'd like information on a flight from denver to san francisco on united air,atis_flight
583,and what are the flights from nashville to tacoma on the eighteenth again,atis_flight
584,list flights from denver to baltimore,atis_flight
585,what ground transportation is available at the atlanta airport,atis_ground_service
586,does any airline offer dc10 service between denver and boston,atis_airline
587,i would like to fly from st. paul to san jose monday morning from san jose to houston tuesday morning and from houston to st. paul on wednesday morning,atis_flight
588,list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia,atis_flight
589,what flights are currently available between boston and dallas fort worth,atis_flight
590,show me round trip fares from denver to philadelphia,atis_airfare
591,list all american airlines flights from phoenix to milwaukee on wednesday,atis_flight
592,i need a connecting flight on continental on june fifth from chicago to seattle,atis_flight
593,which airlines are represented in the database,atis_airline
594,what is the first flight from boston to dallas,atis_flight
595,on monday i would like to travel from charlotte north carolina to phoenix arizona i would like to arrive in phoenix before 4 pm,atis_flight
596,what is the fare going from atlanta to boston one way on november seventh,atis_airfare
597,list all flights arriving at general mitchell international,atis_flight
598,please show me airlines with flights from denver to boston stop philadelphia,atis_airline
599,what flights are there from atlanta to baltimore,atis_flight
600,list the flights from philadelphia to san francisco via dallas,atis_flight
601,which flight from pittsburgh to baltimore carries the smallest number of passengers,atis_flight
602,which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth,atis_airline
603,is there a flight leaving at 1505 from pittsburgh to baltimore on july twenty fifth 1991,atis_flight
604,what flights go from pittsburgh to denver after 2 pm,atis_flight
605,does continental fly from boston to san francisco with a stop in denver,atis_flight
606,what flights are there from baltimore to newark,atis_flight
607,show me the flights to and from love field,atis_flight
608,what is the cheapest flight from denver to pittsburgh on july twenty sixth,atis_flight
609,show me all flights from san diego to miami with a stop in denver,atis_flight
610,us 3724 baltimore to philadelphia what is the fare,atis_airfare
611,list the three earliest flights from atlanta to philadelphia on wednesday,atis_flight
612,please list all flights from philadelphia to boston,atis_flight
613,okay show me all the flights to baltimore,atis_flight
614,show me fares from houston to las vegas,atis_airfare
615,i need a flight from indianapolis to houston on twa,atis_flight
616,list all flights on continental departing on monday before noon from denver to chicago,atis_flight
617,now i need flights leaving from atlanta and arriving in philadelphia on wednesday morning,atis_flight
618,flights from dc to denver,atis_flight
619,please show me any united flights including connections between boston and san francisco at 5 in the evening,atis_flight
620,i would like information for flights from baltimore to dallas on early tuesday morning,atis_flight
621,i need a flight from philadelphia to denver,atis_flight
622,give me american airlines from milwaukee to phoenix on saturday and sunday,atis_flight
623,show me flights from baltimore to dallas,atis_flight
624,find me the earliest flight from boston to denver that serves breakfast,atis_flight
625,show me the flights from st. petersburg to toronto that arrive early in the morning,atis_flight
626,show me all flights from atlanta to dallas round trip less than 1100 dollars,atis_flight
627,i want to make a round trip flight from washington to san francisco and return,atis_flight
628,which flights depart los angeles destination charlotte that leave on a monday morning,atis_flight
629,what stops does dl 838 make from san francisco to atlanta,atis_flight
630,show me all flights from boston to denver which arrive in denver wednesday before noon,atis_flight
631,i would like the first flight from toronto to montreal next friday,atis_flight
632,what is the cheapest flight from boston to san francisco,atis_flight
633,what limousine service in los angeles,atis_ground_service
634,i'd like to go from boston to denver at 9 o'clock saturday night,atis_flight
635,i want a flight from san diego to indianapolis that leaves tuesday afternoon,atis_flight
636,what does the fare code f mean,atis_abbreviation
637,list all the airlines that fly into general mitchell international,atis_airline
638,show me flights from san francisco to atlanta,atis_flight
639,find me the earliest flight from boston to atlanta,atis_flight
640,show me the most expensive fare,atis_airfare
641,please list all flights tuesday dallas atlanta,atis_flight
642,is there an airline that services boston dc and dallas,atis_airline
643,i'd like a flight from kansas city to los angeles that arrives in los angeles in the late afternoon,atis_flight
644,what are all flights from philadelphia to denver on wednesdays,atis_flight
645,what is fare code h,atis_abbreviation
646,may i have a listing of flights from minneapolis to long beach california on tuesday,atis_flight
647,show me all flights between san francisco and philadelphia for september fifteenth,atis_flight
648,show me flights denver to washington on thursday,atis_flight
649,please list the flights from phoenix to san diego,atis_flight
650,i'm traveling to dallas from philadelphia,atis_flight
651,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas,atis_aircraft
652,do you have a flight from boston to fort worth,atis_flight
653,please list united flights between boston and denver departing at 9 am,atis_flight
654,show me the evening flights from philadelphia to atlanta,atis_flight
655,flights from nashville to seattle,atis_flight
656,ground transportation from airport in boston to downtown boston,atis_ground_service
657,does lufthansa fly between boston and oakland,atis_flight
658,list round trip flights from orlando to kansas city,atis_flight
659,flights from pittsburgh to newark,atis_flight
660,does united airlines fly from boston to dallas fort worth,atis_flight
661,how about flights from dallas to atlanta on wednesday morning,atis_flight
662,what is ewr,atis_abbreviation
663,give me fares from atlanta to baltimore,atis_airfare
664,find me a flight from atlanta to baltimore,atis_flight
665,what is the fare for flights from denver to atlanta,atis_airfare
666,show me all the prices of flights from baltimore to dallas,atis_airfare
667,show me airline abbreviations,atis_airline
668,show me all nationair flights from toronto,atis_flight
669,show me evening flights to baltimore,atis_flight
670,please show me all one way first class flights from indianapolis to memphis,atis_flight
671,are there any flights from philadelphia to dallas which stop in atlanta,atis_flight
672,give me the round trip coach fare from baltimore to dallas,atis_airfare
673,what is the latest flight from san francisco to washington,atis_flight
674,on a flight from san francisco to atlanta that leaves before 8 am is there such a flight,atis_flight
675,show morning flights from philadelphia to dallas,atis_flight
676,now please give me the latest flight tomorrow on twa from milwaukee to tacoma,atis_flight
677,list all the flights that fly into general mitchell international,atis_flight
678,can you list the earliest flights from oakland to salt lake city on thursday,atis_flight
679,what ground transportation is available from the denver airport to downtown denver,atis_ground_service
680,list all flights from orlando to kansas city then to minneapolis,atis_flight
681,i'd like to go from detroit to san diego on wednesday evening june second,atis_flight
682,where does flight ua 281 from boston to oakland stop,atis_flight
683,i would like an afternoon flight from denver colorado to dallas texas,atis_flight
684,what flights are available from pittsburgh to baltimore on july twenty fifth 1991,atis_flight
685,what does dfw mean,atis_abbreviation
686,i would like an evening flight from pittsburgh to los angeles on june third,atis_flight
687,show me all flights to dallas that are less than 1500 dollars round trip,atis_flight
688,show me all flights from boston to denver which arrive in denver wednesday before 6,atis_flight
689,are there any nonstop flights from san francisco to boston on thursdays,atis_flight
690,is there ground transportation from the airport in denver to downtown,atis_ground_service
691,what ground transportation is there in dallas,atis_ground_service
692,flights from baltimore to dallas,atis_flight
693,flights from new york city to montreal,atis_flight
694,i would like a to know the type of aircraft leaving from atlanta bound to boston on friday this week,atis_aircraft
695,i'd like a flight tomorrow evening from nashville to houston that includes dinner for tomorrow,atis_flight
696,give me a list of flights between denver and oakland,atis_flight
697,all right what i'd like to do is find the cheapest one way fare from boston to denver,atis_airfare
698,what are the cheapest flights from pittsburgh to atlanta,atis_flight
699,which airlines have flights from denver to pittsburgh,atis_airline
700,what airlines fly between san francisco and denver,atis_airline
701,i'd like to get a flight from washington to oakland with a stopover in dallas fort worth for september fifteenth,atis_flight
702,and how can i get to the boston airport from downtown boston,atis_ground_service
703,what's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,atis_aircraft
704,in atlanta i would like information on ground transportation,atis_ground_service
705,list all round trip flights between indianapolis and orlando on the twenty seventh of december,atis_flight
706,show me all round trips from new york to miami leaving on tuesday,atis_flight
707,what is the ground transportation available in the city of philadelphia,atis_ground_service
708,how do i get from boston to pittsburgh,atis_flight
709,i need a flight from boston to pittsburgh that leaves early in the morning,atis_flight
710,show me all flights from chicago to kansas city on thursday june seventeenth arriving in kansas city at around 7 o'clock in the evening,atis_flight
711,show me the flights from baltimore to philadelphia,atis_flight
712,what is the economy thrift fare from boston to washington,atis_airfare
713,what flights go from atlanta to washington dc on thursday,atis_flight
714,i'd like to know the shortest trip between boston and san francisco,atis_flight
715,may i have a listing of flights from minneapolis to long beach california on wednesday,atis_flight
716,now i need a flight on tuesday from phoenix to detroit,atis_flight
717,list the flights and departure times for flights leaving dallas fort worth for boston after 6 pm,atis_flight
718,show me all daily flights between milwaukee and orlando,atis_flight
719,i'd like to fly from san francisco to boston with a stopover in dallas fort worth and i want to fly on delta airlines,atis_flight
720,show me flights from atlanta to baltimore,atis_flight
721,what is the cheapest flight from pittsburgh to atlanta one way,atis_flight
722,flights from denver to westchester county new york weekdays,atis_flight
723,show me flights from atlanta to washington please,atis_flight
724,are there any flights from boston to san francisco which stop in washington dc,atis_flight
725,show all nonstop flights from atlanta to san francisco,atis_flight
726,i want to fly from boston to denver with a stop in philadelphia,atis_flight
727,show the flights that leave philadelphia that go to atlanta that leave early on thursday morning,atis_flight
728,flights from newark to cleveland daily,atis_flight
729,show me flights leaving from baltimore to dallas,atis_flight
730,please list all the flights from boston to san francisco leaving before 10 am,atis_flight
731,can you please show me the flights from pittsburgh to boston on wednesday of next week that arrive before noon,atis_flight
732,show me all flights from atlanta to san francisco which leave atlanta after 5 o'clock pm tomorrow,atis_flight
733,what is the fare on november seventh going one way from san francisco to oakland,atis_airfare
734,show me all the information about the flight from baltimore to dallas which is listed dl 1055 dl 405,atis_flight
735,show me the flights available from dallas to baltimore august third,atis_flight
736,pittsburgh to atlanta please with a stopover in fort worth,atis_flight
737,what is the last flight from atlanta to boston,atis_flight
738,please list all united flights between pittsburgh and baltimore,atis_flight
739,i want to travel from pittsburgh to oakland around midnight could you give me the flights,atis_flight
740,show me the flights between atlanta and washington dc for wednesdays,atis_flight
741,what first class flights are available from denver to baltimore on july twenty fifth 1991,atis_flight
742,what is the first flight from boston to san francisco on saturday,atis_flight
743,i would like to see the flights from baltimore to philadelphia,atis_flight
744,what is mco,atis_abbreviation
745,what does code y mean,atis_abbreviation
746,is there a twa flight from las vegas to new york,atis_flight
747,list the flights arriving in atlanta from baltimore before noon on august fourth,atis_flight
748,hi i need to go from newark to nashville on american airlines leaving around 630 pm,atis_flight
749,what is the latest afternoon flight departing san francisco and arriving in boston on november ninth,atis_flight
750,show me all the united airlines flights leaving dallas,atis_flight
751,show me the flights,atis_flight
752,on april eighth i would like to book a flight from charlotte to baltimore,atis_flight
753,i need a flight from dallas to san francisco,atis_flight
754,what is united airlines service between boston and san francisco,atis_flight
755,information on afternoon flights from philadelphia to denver,atis_flight
756,please show me flights from dallas to denver,atis_flight
757,i need a flight from los angeles to charlotte today,atis_flight
758,can you list the latest flights from oakland to salt lake city on wednesday,atis_flight
759,my question is i want to go to san francisco and i live in denver and i would like to fly on united airlines do you have an early flight,atis_flight
760,please show me the flights from washington to san francisco,atis_flight
761,show me the flights from baltimore to oakland,atis_flight
762,show me all the delta flights leaving pittsburgh between 12 and 4 in the afternoon,atis_flight
763,does any airline have an afternoon flight from atlanta to boston,atis_airline
764,i would like information on any flights from san francisco to pittsburgh arriving in pittsburgh before 8 am tuesday morning,atis_flight
765,please list fares for all the flights from atlanta to philadelphia on august the first,atis_airfare
766,i'd like to see the flights from denver to philadelphia again,atis_flight
767,does dl stand for delta,atis_abbreviation
768,i would like information on flights leaving atlanta in the afternoon arriving in dallas,atis_flight
769,what's the latest flight from san jose to houston,atis_flight
770,american airlines from phoenix to milwaukee,atis_flight
771,what does us stand for,atis_abbreviation
772,find travel arrangements for a round trip flight from baltimore to pittsburgh after 8 o'clock pm before 10 o'clock pm,atis_flight
773,hi i want a round trip ticket to dallas,atis_airfare
774,saturday flights from las vegas to phoenix,atis_flight
775,now i need flights leaving denver in the afternoon on wednesday and arriving in san francisco,atis_flight
776,show me all the flights between dallas fort worth and either san francisco or oakland that depart between 5 and 7 pm,atis_flight
777,i would like a flight from denver to pittsburgh,atis_flight
778,show me flights from baltimore to dallas,atis_flight
779,what flights from st. paul to kansas city on friday with dinner served,atis_flight
780,i need to fly from boston to denver on to san francisco and back,atis_flight
781,how can i get from the airport in pittsburgh to downtown,atis_flight
782,show me the flights leaving from love field,atis_flight
783,looking for a flight from dc to minnesota,atis_flight
784,i need to take ten people from phoenix to san diego please give me the flights during week days,atis_flight
785,what is the cheapest round trip fare from pittsburgh to atlanta,atis_airfare
786,which airline can fly me from atlanta to denver to san francisco,atis_airline
787,what is restriction ap 57,atis_abbreviation
788,list all flights on sunday from san francisco to pittsburgh nonstop,atis_flight
789,show me the latest nonstop flight from denver to washington dc,atis_flight
790,show me flights from baltimore to philadelphia arriving after 2100,atis_flight
791,please show me the flights from washington dc to san francisco california,atis_flight
792,show me the flights from all airports to love field,atis_flight
793,are there any direct flights from atlanta to philadelphia arriving in philadelphia about 12 noon,atis_flight
794,what's the price of the least expensive first class round trip ticket on us air from cleveland to miami,atis_airfare
795,i need to go to san diego from toronto but i want to stopover in denver,atis_flight
796,how long does the ground transportation take from the salt lake city airport,atis_ground_service
797,i'd like a nonstop flight from atlanta to baltimore that gets in around 7 pm,atis_flight
798,please list the flights from denver to phoenix,atis_flight
799,okay just on november twenty third i want to fly from atlanta to denver and i need to know what flights are available,atis_flight
800,explain the fare codes,atis_abbreviation
801,is there a flight on eastern airlines from boston to denver,atis_flight
802,i'm looking for a flight traveling from boston to denver one way and the cheapest way possible,atis_flight
803,flight from salt lake city to oakland california,atis_flight
804,show me a list of the flights from san francisco to boston,atis_flight
805,please list flights from atlanta to philly,atis_flight
806,what is the fare from boston to san francisco on united airlines flight 21,atis_airfare
807,show me flights from denver to washington dc wednesday,atis_flight
808,find a flight from boston to washington on monday,atis_flight
809,how much is an economy ticket from washington to san francisco on september thirtieth,atis_airfare
810,list all round trip fares from phoenix to washington,atis_airfare
811,i would like the cheapest flight from boston to san francisco,atis_flight
812,i need flight information leaving atlanta and arriving in baltimore for monday,atis_flight
813,i want to fly united airlines from boston to denver,atis_flight
814,what kind of airplane is flight ua 281 from boston to denver,atis_aircraft
815,tell me about flights on american airlines from dallas to san francisco on june twenty ninth,atis_flight
816,on continental flight 1765 from boston to san francisco what type of meal is served,atis_flight
817,show me all the eastern airlines flights leaving pittsburgh between 12 and 4 in the afternoon,atis_flight
818,what does iah mean,atis_abbreviation
819,are there any american airlines flights flying into pittsburgh between 12 and 4 in the afternoon,atis_flight
820,show me ground transportation in dallas please,atis_ground_service
821,please list all flights on united airlines and northwest airlines that go into denver and all flights on northwest airlines and united airlines that fly out of denver,atis_flight
822,show me all flights from orlando to san diego on a boeing 737,atis_flight
823,i would like to book a flight from chicago into seattle on june first on continental airlines,atis_flight
824,what is the latest flight in the day from baltimore to atlanta,atis_flight
825,show the flights from denver to san francisco,atis_flight
826,show me all nonstop flights between denver and oakland leaving after noon and arriving after 5 pm,atis_flight
827,find me a flight on united from boston to san francisco with a stopover in denver,atis_flight
828,list the earliest flight from st. paul to san jose,atis_flight
829,what's the earliest flight from phoenix to salt lake city,atis_flight
830,i'd like to fly from philadelphia to san francisco with a stopover in dallas,atis_flight
831,what are the flights from boston to orlando,atis_flight
832,is there a flight from nashville to houston in the evening tomorrow,atis_flight
833,show me round trip fares from las vegas to houston nonstop,atis_airfare
834,what is fare code f,atis_abbreviation
835,flight from milwaukee to chicago,atis_flight
836,show me all the flights from denver to las vegas,atis_flight
837,what is the cost of united airlines flight 415 from chicago to kansas city thursday night,atis_airfare
838,what is the earliest flight from boston that will arrive in denver,atis_flight
839,give me the flights for american airline from dallas to san francisco,atis_flight
840,find travel arrangements for a one way flight from san francisco to dallas,atis_flight
841,does midwest express serve cleveland,atis_flight
842,i would like to book a flight from baltimore to san francisco before 12 o'clock on tuesday,atis_flight
843,pittsburgh to boston saturday,atis_flight
844,does twa have a flight from indianapolis to houston arriving at 11 am,atis_flight
845,what are the cheapest round trip flights from denver to pittsburgh,atis_flight
846,does midwest express serve montreal,atis_flight
847,are there any flights from boston to san francisco which stop in denver,atis_flight
848,i'd like a return flight from baltimore to boston,atis_flight
849,what is the earliest flight from pittsburgh to san francisco,atis_flight
850,show me flights from pittsburgh to san francisco on sunday,atis_flight
851,what do you have on monday from dallas fort worth to oakland california,atis_flight
852,what is the cheapest flight from long beach to memphis,atis_flight
853,show me all flights from denver to philadelphia which leave next saturday afternoon,atis_flight
854,first class price san francisco pittsburgh round trip,atis_airfare
855,show me the cheapest flights from atlanta to denver,atis_flight
856,show me all flights from san diego to phoenix on a boeing 737,atis_flight
857,what are the evening flights flying out of dallas and going to san francisco on american airlines,atis_flight
858,okay give me the flights that leave denver after 7 pm next monday arriving in boston,atis_flight
859,what do you have from philadelphia to dallas on saturday morning,atis_flight
860,give me the cheapest round trip flight from dallas to baltimore,atis_flight
861,flights from miami to cleveland,atis_flight
862,flights from cincinnati to salt lake city,atis_flight
863,list flights from montreal to washington with the lowest one way fares that leaves on saturday,atis_flight
864,wednesday morning flights between baltimore and newark new jersey,atis_flight
865,from toronto to atlanta in the afternoon,atis_flight
866,what flights has continental from atlanta,atis_flight
867,could you please show me all flights from milwaukee to montreal,atis_flight
868,list the delta airlines flights from boston to philadelphia,atis_flight
869,what is the least expensive flight from baltimore to san francisco,atis_flight
870,what does s designate as a meal,atis_abbreviation
871,could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh,atis_flight
872,i'd like to fly from boston to oakland through denver,atis_flight
873,what are the first class fares from boston to pittsburgh on thursday,atis_airfare
874,what is the earliest flight from boston to atlanta,atis_flight
875,i would like to fly from dallas to denver on the morning of august twenty seventh leaving at 650,atis_flight
876,show me airlines between boston and san francisco,atis_airline
877,please list the cheapest flight from dallas to baltimore arriving on may seventh,atis_flight
878,show flights between boston and philadelphia,atis_flight
879,i want to leave oakland and arrive in boston at 5 o'clock in the afternoon,atis_flight
880,what flights are available on sunday to pittsburgh from san francisco,atis_flight
881,show me the airlines that fly between toronto and denver,atis_airline
882,what's the earliest flight from boston to bwi that serves dinner,atis_flight
883,show me the flights from boston to atlanta,atis_flight
884,give me a flight between boston and denver,atis_flight
885,please give me the united airlines flights from denver to baltimore that are the first class flights please,atis_flight
886,what flights are there between atlanta and denver,atis_flight
887,show me the flights from pittsburgh to baltimore arriving in baltimore on june fourteenth,atis_flight
888,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,atis_aircraft
889,what flights leave after 7 pm from pittsburgh to philadelphia,atis_flight
890,flights from indianapolis nashville memphis to seattle,atis_flight
891,please show me flights from pittsburgh to boston on saturday morning after 8 am,atis_flight
892,i'd like a flight from montreal to san diego for sunday,atis_flight
893,list all flights from baltimore to atlanta after 12 noon thursday,atis_flight
894,show me a list of ground transportation at boston airport,atis_ground_service
895,philadelphia to san francisco with one stop in dallas please,atis_flight
896,please list for me the flights on united airlines between boston and denver,atis_flight
897,list flights from pittsburgh to boston leaving after 3 in the afternoon,atis_flight
898,i need a flight from san diego to indianapolis leaving in the afternoon on tuesday,atis_flight
899,what is the price of a one way fare from boston to denver on continental airlines,atis_airfare
900,i need a flight from kansas city to chicago next wednesday that reaches chicago around 7 in the evening,atis_flight
901,show me one way flights from milwaukee to orlando wednesday,atis_flight
902,i'd like to see flights from baltimore to atlanta that arrive before noon and i'd like to see flights from denver to atlanta that arrive before noon,atis_flight
903,what flights leave after 7 pm from boston to pittsburgh,atis_flight
904,i would like to book a flight on continental airlines from chicago to seattle on june first,atis_flight
905,of the flights available from dallas to baltimore on august third which airline has the least expensive flight,atis_flight
906,show me the flights from boston to baltimore,atis_flight
907,what is the cheapest fare from boston to san francisco,atis_airfare
908,list for me only the united flights between denver and oakland,atis_flight
909,what flights go from boston to dallas,atis_flight
910,does delta airlines fly from pittsburgh to atlanta,atis_flight
911,are there any flights next monday morning from pittsburgh to san francisco,atis_flight
912,i want a flight from atlanta to washington that leaves after 3 pm,atis_flight
913,i would like an afternoon flight leaving tuesday san diego to indianapolis,atis_flight
914,please give me information on a flight on april seventeen from philadelphia to boston as early as possible,atis_flight
915,list the earliest flights from st. paul to houston,atis_flight
916,i need to go from philadelphia to dallas,atis_flight
917,i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop,atis_flight
918,list all the arriving flights at general mitchell international,atis_flight
919,okay i'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock,atis_flight
920,may i see all the flights from cleveland to dallas,atis_flight
921,do you have a flight from atlanta to boston,atis_flight
922,show me the flights from denver to westchester county,atis_flight
923,is there a thursday night flight from pittsburgh to san francisco on us air,atis_flight
924,show me flights going from san francisco to pittsburgh first class on monday of leaving after 12 noon,atis_flight
925,afternoon flight from denver to san francisco,atis_flight
926,what are the flights from atlanta to boston in the afternoon,atis_flight
927,what ground transportation is available at boston,atis_ground_service
928,on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm,atis_flight
929,all flights from charlotte to anywhere on us air,atis_flight
930,what airlines fly between atlanta and san francisco,atis_airline
931,what flights are provided by american airlines,atis_flight
932,show me the flights from philadelphia to dallas,atis_flight
933,okay does twa have a flight from dallas to san francisco,atis_flight
934,what's the lowest one way fare from pittsburgh to denver,atis_airfare
935,what kind of airline is flight ua 281 from boston to denver,atis_airline
936,now list for me only the united flights that flight from oakland to boston,atis_flight
937,what is the abbreviation d10,atis_abbreviation
938,show me all flights from pittsburgh to atlanta which leave after 5 o'clock pm tomorrow,atis_flight
939,i'd like a flight from washington that stops in denver and goes on to san francisco,atis_flight
940,i'd like a list of all the flights from san francisco to pittsburgh on sunday please,atis_flight
941,show me flights on wednesday morning boston to denver for united airlines first class,atis_flight
942,how do i get from pittsburgh airport to downtown pittsburgh,atis_flight
943,what is the cheapest one way fare from denver to pittsburgh,atis_airfare
944,what nonstop flights between boston and washington arrive after 5 o'clock pm,atis_flight
945,what is fare code h,atis_abbreviation
946,which delta flights depart from san francisco heading toward boston after 12 noon,atis_flight
947,american flights from cincinnati to houston,atis_flight
948,what is the cheapest fare from dallas to denver round trip,atis_airfare
949,dallas to oakland monday,atis_flight
950,what flights are there from milwaukee to phoenix on saturday,atis_flight
951,i need a flight from pittsburgh to los angeles thursday evening,atis_flight
952,give me flights that arrive in baltimore from atlanta,atis_flight
953,what're the flights from memphis to las vegas that arrive on a sunday,atis_flight
954,i would like an early morning flight on june first from chicago into seattle on continental airlines,atis_flight
955,round trip fares from baltimore to philadelphia under 1000 dollars,atis_airfare
956,is there ground transportation in st. louis,atis_ground_service
957,what's the earliest flight from dallas to houston,atis_flight
958,list the american airlines flights from dallas to san francisco,atis_flight
959,fares between atlanta and boston,atis_airfare
960,what is the fare on the first flight from atlanta to denver on thursday morning,atis_airfare
961,i need an early flight from denver to san francisco please and i would like breakfast served on that,atis_flight
962,i'd like to see the fare code again qx,atis_abbreviation
963,i would like to fly from pittsburgh to atlanta on us air,atis_flight
964,i want to leave boston at 838,atis_flight
965,what ground transportation is available from pittsburgh to downtown,atis_ground_service
966,what flights leave seattle on sunday on continental after 9 pm,atis_flight
967,show flights from dallas to san francisco,atis_flight
968,what does the abbreviation dl mean,atis_abbreviation
969,i need to know if there are any direct flights from st. petersburg florida to tacoma washington leaving preferably tomorrow morning,atis_flight
970,show me the cheapest flights round trip from new york to san jose arriving in san jose before 7 pm,atis_flight
971,i need ground transportation in dallas please show me what's available,atis_ground_service
972,show me the flights arriving at love field from all other airports,atis_flight
973,before 10 o'clock on tuesday is there a 747 that flies from baltimore to san francisco,atis_flight
974,what is the cheapest flight from atlanta to pittsburgh one way,atis_flight
975,please show me flights from dallas to denver,atis_flight
976,what is the code for business class,atis_abbreviation
977,list aircraft types that fly between boston and san francisco,atis_aircraft
978,does northwest fly into denver,atis_flight
979,what is your least expensive fare between atlanta and boston,atis_airfare
980,i would like to fly the cheapest rate available from pittsburgh to atlanta on wednesday morning,atis_flight
981,what's the lowest round trip fare from dallas to baltimore,atis_airfare
982,what's the difference between fare code q and fare code b,atis_abbreviation
983,i'd like to book a flight from atlanta to denver,atis_flight
984,what flights are there from los angeles to pittsburgh,atis_flight
985,list all flights from denver to philadelphia,atis_flight
986,what is the first class fare from indianapolis to orlando,atis_airfare
987,find travel arrangements for a round trip flight from dallas to pittsburgh,atis_flight
988,is there a delta flight from boston to denver,atis_flight
989,what flights from new york to los angeles,atis_flight
990,which flights go from philadelphia to san francisco,atis_flight
991,what does d s stand for for meals,atis_abbreviation
992,i'd like to book a flight from san diego to toronto,atis_flight
993,what flights are there from pittsburgh to dallas on wednesday morning,atis_flight
994,list the flights from philadelphia to dallas on american airlines,atis_flight
995,what airline is ac,atis_airline
996,list the flights from dallas to baltimore,atis_flight
997,which airlines fly between baltimore and san francisco,atis_airline
998,show me the afternoon flights from washington to boston,atis_flight
999,which flights arrive in st. louis from st. paul on thursday morning,atis_flight
1000,do you have any airlines that would stop at denver on the way from baltimore to san francisco,atis_airline
1001,show me the cheapest flights from dallas to baltimore,atis_flight
1002,please show me all the flights from boston,atis_flight
1003,what flights from atlanta to washington,atis_flight
1004,give me the flights from miami to new york using tower air,atis_flight
1005,what flights from houston to milwaukee on friday on american airlines,atis_flight
1006,show me all the flights from baltimore to columbus,atis_flight
1007,give me flights from atlanta to baltimore,atis_flight
1008,what flights leave from phoenix to anywhere,atis_flight
1009,show me round trip fares from san jose to salt lake city,atis_airfare
1010,show me all the flights on delta airlines and twa that go to atlanta in the morning,atis_flight
1011,what are the flights from boston to baltimore,atis_flight
1012,is there ground transportation from san diego airport to the downtown area,atis_ground_service
1013,i want a flight from san francisco to denver leaving san francisco in the afternoon arriving denver around 5 in the afternoon,atis_flight
1014,what is the latest flight from milwaukee to seattle tomorrow,atis_flight
1015,show the flights from pittsburgh to san francisco again on monday,atis_flight
1016,pittsburgh to atlanta wednesday,atis_flight
1017,i want to fly from boston to san francisco,atis_flight
1018,what flights from miami to indianapolis on sunday,atis_flight
1019,please show me airlines with flights from denver to philadelphia,atis_airline
1020,list ground transportation options at phoenix,atis_ground_service
1021,all flights from boston to washington dc on november tenth,atis_flight
1022,i need to go from boston to atlanta in the same day find me the earliest flight from boston,atis_flight
1023,boston to pittsburgh,atis_flight
1024,cheapest airfare from tacoma to orlando,atis_airfare
1025,what are the flights from san francisco to denver,atis_flight
1026,i'd like to see all the one way flights from denver to pittsburgh,atis_flight
1027,what's the earliest flight from san francisco to boston,atis_flight
1028,show me the continental flights leaving chicago early saturday morning,atis_flight
1029,list the flights on friday afternoon from philadelphia to oakland,atis_flight
1030,show me all us air flights from atlanta to denver for the day after tomorrow,atis_flight
1031,show me all the flights from denver to las vegas,atis_flight
1032,list all the flights that depart from general mitchell international,atis_flight
1033,what airline stands for hp,atis_airline
1034,how can i get from the denver airport to downtown,atis_flight
1035,on tuesday i'd like to fly from detroit to st. petersburg,atis_flight
1036,show afternoon flights from houston to dallas,atis_flight
1037,i'd like to see the flights from atlanta to washington dc,atis_flight
1038,boston to pittsburgh wednesday,atis_flight
1039,what airlines fly from boston to washington,atis_airline
1040,i need a flight from denver to washington dc on wednesday,atis_flight
